Keyword;URL;Fecha;Pais;Categoria;Subcategoria;Personaje;Marca
all in one;https://listado.mercadolibre.com.ar/all-in-one#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
mini pc;https://listado.mercadolibre.com.ar/mini-pc#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc;https://listado.mercadolibre.com.ar/pc#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
imac;https://listado.mercadolibre.com.ar/imac#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
cpu;https://listado.mercadolibre.com.ar/cpu#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
mac mini;https://listado.mercadolibre.com.ar/mac-mini#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc armada;https://listado.mercadolibre.com.ar/pc-armada#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc escritorio;https://listado.mercadolibre.com.ar/pc-escritorio#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
imac 27;https://listado.mercadolibre.com.ar/imac-27#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
cpu gamer;https://listado.mercadolibre.com.ar/cpu-gamer#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc de escritorio;https://listado.mercadolibre.com.ar/pc-de-escritorio#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc escritorio completa;https://listado.mercadolibre.com.ar/pc-escritorio-completa#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
minipc;https://listado.mercadolibre.com.ar/minipc#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc gamer armada;https://listado.mercadolibre.com.ar/pc-gamer-armada#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
fortnite;https://listado.mercadolibre.com.ar/fortnite#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
computadora gamer;https://listado.mercadolibre.com.ar/computadora-gamer#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc gamers;https://listado.mercadolibre.com.ar/pc-gamers#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc gamer usada;https://listado.mercadolibre.com.ar/pc-gamer-usada#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc usada;https://listado.mercadolibre.com.ar/pc-usada#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
computadora de escritorio;https://listado.mercadolibre.com.ar/computadora-de-escritorio#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
computadora gamer completa;https://listado.mercadolibre.com.ar/computadora-gamer-completa#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
cpu usadas;https://listado.mercadolibre.com.ar/cpu-usadas#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
computadoras de escritorio;https://listado.mercadolibre.com.ar/computadoras-de-escritorio#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
pc armada gamer;https://listado.mercadolibre.com.ar/pc-armada-gamer#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
joistickcs pc;https://listado.mercadolibre.com.ar/joistickcs-pc#trend;2022-08-26;Argentina;Computación;PC de Escritorio;;
computador completo novo;https://lista.mercadolivre.com.br/computador-completo-novo#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
mini pc dell;https://lista.mercadolivre.com.br/mini-pc-dell#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pfsense;https://lista.mercadolivre.com.br/pfsense#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
dell 3070;https://lista.mercadolivre.com.br/dell-3070#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
computador lg completo;https://lista.mercadolivre.com.br/computador-lg-completo#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
m70q;https://lista.mercadolivre.com.br/m70q#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
all in one 21 5 i3 10105 16gb ram 512gb nvme hb a2f2 preto;https://lista.mercadolivre.com.br/all-in-one-21-5-i3-10105-16gb-ram-512gb-nvme-hb-a2f2-preto#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
computador dell optiplex core i5 3470 8gb ssd 240gb win10;https://lista.mercadolivre.com.br/computador-dell-optiplex-core-i5-3470-8gb-ssd-240gb-win10#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
dell optiplex 3090 i5 10 8gb ra ssd256gb novo teclado mouse;https://lista.mercadolivre.com.br/dell-optiplex-3090-i5-10-8gb-ra-ssd256gb-novo-teclado-mouse#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
dell 3070 i5;https://lista.mercadolivre.com.br/dell-3070-i5#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
mini computador dell i5 7;https://lista.mercadolivre.com.br/mini-computador-dell-i5-7#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
mini pc windows i5;https://lista.mercadolivre.com.br/mini-pc-windows-i5#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
computador bematech aio sb 1015 j4125 4gb ssd120;https://lista.mercadolivre.com.br/computador-bematech-aio-sb-1015-j4125-4gb-ssd120#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
dell microcomputador optiplex 3090m core i 10100t ram 8gb ssd 256gb win 11 pro;https://lista.mercadolivre.com.br/dell-microcomputador-optiplex-3090m-core-i-10100t-ram-8gb-ssd-256gb-win-11-pro#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
tanca mini cpu j1800 4gb 128gb ssd 4sr tc 6440s;https://lista.mercadolivre.com.br/tanca-mini-cpu-j1800-4gb-128gb-ssd-4sr-tc-6440s#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
dell microcomputador optiplex 3090m core i5 10100t ram 8gb ssd 256gb win 11 pro;https://lista.mercadolivre.com.br/dell-microcomputador-optiplex-3090m-core-i5-10100t-ram-8gb-ssd-256gb-win-11-pro#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
dell microcomputador optiplex 3090m core i3 10100t ram 8gb ssd 256gb win 11 pro;https://lista.mercadolivre.com.br/dell-microcomputador-optiplex-3090m-core-i3-10100t-ram-8gb-ssd-256gb-win-11-pro#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
mni cpu dell core i7 12;https://lista.mercadolivre.com.br/mni-cpu-dell-core-i7-12#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pc gamer;https://lista.mercadolivre.com.br/pc-gamer#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
mini pc;https://lista.mercadolivre.com.br/mini-pc#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
all in one;https://lista.mercadolivre.com.br/all-in-one#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pc game;https://lista.mercadolivre.com.br/pc-game#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
computador completo;https://lista.mercadolivre.com.br/computador-completo#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
computador gamer;https://lista.mercadolivre.com.br/computador-gamer#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pc;https://lista.mercadolivre.com.br/pc#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
caixa misteriosa;https://lista.mercadolivre.com.br/caixa-misteriosa#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
cpu;https://lista.mercadolivre.com.br/cpu#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
cpu gamer;https://lista.mercadolivre.com.br/cpu-gamer#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pc gamer i7;https://lista.mercadolivre.com.br/pc-gamer-i7#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pc gamer completo;https://lista.mercadolivre.com.br/pc-gamer-completo#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pc gamer usado;https://lista.mercadolivre.com.br/pc-gamer-usado#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
caixa misteriosa eletronicos;https://lista.mercadolivre.com.br/caixa-misteriosa-eletronicos#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
computador usado;https://lista.mercadolivre.com.br/computador-usado#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pc completo;https://lista.mercadolivre.com.br/pc-completo#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
imac;https://lista.mercadolivre.com.br/imac#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
cpu usada;https://lista.mercadolivre.com.br/cpu-usada#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pc gamer completo barato;https://lista.mercadolivre.com.br/pc-gamer-completo-barato#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
kit pc gamer completo;https://lista.mercadolivre.com.br/kit-pc-gamer-completo#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
pc game completo;https://lista.mercadolivre.com.br/pc-game-completo#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
mac mini;https://lista.mercadolivre.com.br/mac-mini#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
computador gamer completo;https://lista.mercadolivre.com.br/computador-gamer-completo#trend;2022-08-26;Brasil;Computación;PC de Escritorio;;
imac;https://listado.mercadolibre.cl/imac#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
mini pc;https://listado.mercadolibre.cl/mini-pc#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
thinkcentre;https://listado.mercadolibre.cl/thinkcentre#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
thinkcenter;https://listado.mercadolibre.cl/thinkcenter#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
pc gamer;https://listado.mercadolibre.cl/pc-gamer#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
all in one;https://listado.mercadolibre.cl/all-in-one#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
pc gamers;https://listado.mercadolibre.cl/pc-gamers#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
minipc;https://listado.mercadolibre.cl/minipc#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
mini pc beelink;https://listado.mercadolibre.cl/mini-pc-beelink#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
aplle imac 27;https://listado.mercadolibre.cl/aplle-imac-27#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
computador mini hp;https://listado.mercadolibre.cl/computador-mini-hp#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
hp all in one;https://listado.mercadolibre.cl/hp-all-in-one#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
apple imac 27;https://listado.mercadolibre.cl/apple-imac-27#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
mini pc windows wifi;https://listado.mercadolibre.cl/mini-pc-windows-wifi#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
nuc pc;https://listado.mercadolibre.cl/nuc-pc#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
mini pc ryzen 16gb;https://listado.mercadolibre.cl/mini-pc-ryzen-16gb#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
pc i5;https://listado.mercadolibre.cl/pc-i5#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
pc gamer rtx 3080;https://listado.mercadolibre.cl/pc-gamer-rtx-3080#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
computador mini dell;https://listado.mercadolibre.cl/computador-mini-dell#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
wifi;https://listado.mercadolibre.cl/wifi#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
pc escritorio;https://listado.mercadolibre.cl/pc-escritorio#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
imac m1;https://listado.mercadolibre.cl/imac-m1#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
pc usado;https://listado.mercadolibre.cl/pc-usado#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
pc gamer usado;https://listado.mercadolibre.cl/pc-gamer-usado#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
computador de escritorio;https://listado.mercadolibre.cl/computador-de-escritorio#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
mac mini m1;https://listado.mercadolibre.cl/mac-mini-m1#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
accesorios gamer;https://listado.mercadolibre.cl/accesorios-gamer#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
pc de escritorio;https://listado.mercadolibre.cl/pc-de-escritorio#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
imac 27;https://listado.mercadolibre.cl/imac-27#trend;2022-08-26;Chile;Computación;PC de Escritorio;;
imac 27;https://listado.mercadolibre.com.co/imac-27#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
imac;https://listado.mercadolibre.com.co/imac#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computador de mesa lenovo;https://listado.mercadolibre.com.co/computador-de-mesa-lenovo#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
torre del optiplex 780 con 8 gb ram;https://listado.mercadolibre.com.co/torre-del-optiplex-780-con-8-gb-ram#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
torre dell optiplex 780 con 8 gb ram;https://listado.mercadolibre.com.co/torre-dell-optiplex-780-con-8-gb-ram#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
pc gamer;https://listado.mercadolibre.com.co/pc-gamer#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
mac mini m1;https://listado.mercadolibre.com.co/mac-mini-m1#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computador todo en uno;https://listado.mercadolibre.com.co/computador-todo-en-uno#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computador todo uno;https://listado.mercadolibre.com.co/computador-todo-uno#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
cpu gamer;https://listado.mercadolibre.com.co/cpu-gamer#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
ingresar a mi cuenta;https://listado.mercadolibre.com.co/ingresar-a-mi-cuenta#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computador de mesa;https://listado.mercadolibre.com.co/computador-de-mesa#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
cpu;https://listado.mercadolibre.com.co/cpu#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
nuc;https://listado.mercadolibre.com.co/nuc#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
mac studio;https://listado.mercadolibre.com.co/mac-studio#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
thinkcentre m73 sff;https://listado.mercadolibre.com.co/thinkcentre-m73-sff#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
gamer;https://listado.mercadolibre.com.co/gamer#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
asus all in one;https://listado.mercadolibre.com.co/asus-all-in-one#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
hp all in one;https://listado.mercadolibre.com.co/hp-all-in-one#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
torre cpu;https://listado.mercadolibre.com.co/torre-cpu#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
servidor hp proliant ml110 g9;https://listado.mercadolibre.com.co/servidor-hp-proliant-ml110-g9#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computador de escritorio;https://listado.mercadolibre.com.co/computador-de-escritorio#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computadores escritorio;https://listado.mercadolibre.com.co/computadores-escritorio#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computador escritorio;https://listado.mercadolibre.com.co/computador-escritorio#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
pc gamer usado;https://listado.mercadolibre.com.co/pc-gamer-usado#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
pc gamer barata;https://listado.mercadolibre.com.co/pc-gamer-barata#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
torre gamer;https://listado.mercadolibre.com.co/torre-gamer#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
todo en uno;https://listado.mercadolibre.com.co/todo-en-uno#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
mac mini;https://listado.mercadolibre.com.co/mac-mini#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
pc usado;https://listado.mercadolibre.com.co/pc-usado#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
servidor;https://listado.mercadolibre.com.co/servidor#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
cpu usada;https://listado.mercadolibre.com.co/cpu-usada#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computador usado escritorio;https://listado.mercadolibre.com.co/computador-usado-escritorio#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
pc torre gamer;https://listado.mercadolibre.com.co/pc-torre-gamer#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computador de mesa usado;https://listado.mercadolibre.com.co/computador-de-mesa-usado#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computador escritorio usado;https://listado.mercadolibre.com.co/computador-escritorio-usado#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computadora de mesa;https://listado.mercadolibre.com.co/computadora-de-mesa#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
imac usado;https://listado.mercadolibre.com.co/imac-usado#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
servidor usado;https://listado.mercadolibre.com.co/servidor-usado#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
torre pc usada;https://listado.mercadolibre.com.co/torre-pc-usada#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computadores de mesa;https://listado.mercadolibre.com.co/computadores-de-mesa#trend;2022-08-26;Colombia;Computación;PC de Escritorio;;
computadoras escritorio;https://listado.mercadolibre.com.mx/computadoras-escritorio#trend;2022-08-26;Mexico;Computación;PC de Escritorio;;
